""	"AqFl2-01"	"AqFl2-02"	"AqFl2-03"	"AqFl2-04"	"AqFl2-05"	"AqFl2-06"	"AqFl2-07"	"AqFl2-08"	"AqFl2-09"	"AqFl2-10"	"AqFl2-11"	"AqFl2-12"	"AqFl2-13"	"AqFl2-14"	"AqFl2-15"	"AqFl2-16"	"AqFl2-17"	"AqFl2-18"	"AqFl2-19"	"AqFl2-20"	"AqFl2-21"	"AqFl2-22"	"AqFl2-23"	"AqFl2-24"	"AqFl2-25"	"AqFl2-26"	"AqFl2-27"	"AqFl2-28"	"AqFl2-29"	"AqFl2-30"	"AqFl2-31"	"AqFl2-32"	"AqFl2-33"	"AqFl2-34"	"AqFl2-35"	"AqFl2-36"	"AqFl2-37"	"AqFl2-38"	"AqFl2-39"	"AqFl2-40"	"AqFl2-41"	"AqFl2-42"	"AqFl2-43"	"AqFl2-44"	"AqFl2-45"	"AqFl2-46"	"AqFl2-47"	"AqFl2-48"	"AqFl2-49"	"AqFl2-50"	"AqFl2-51"	"AqFl2-52"	"AqFl2-53"	"AqFl2-54"	"AqFl2-55"	"AqFl2-56"	"AqFl2-57"	"AqFl2-58"	"AqFl2-59"	"AqFl2-61"	"AqFl2-62"	"AqFl2-63"	"AqFl2-64"	"AqFl2-65"	"AqFl2-66"	"AqFl2-67"	"AqFl2-68"	"AqFl2-69"	"AqFl2-70"	"AqFl2-71"	"AqFl2-72"
"AqFl2-45"	0.951672862453532	0.836734693877551	0.85	0.943661971830986	0.957142857142857	0.833333333333333	0.962837837837838	0.761904761904762	0.816326530612245	0.953405017921147	0.818181818181818	0.973451327433628	0.774193548387097	0.926829268292683	0.903846153846154	0.826086956521739	0.857142857142857	0.9765625	0.957095709570957	0.871794871794872	0.840909090909091	0.929078014184397	0.833333333333333	0.946236559139785	0.961661341853035	0.8	0.866666666666667	0.984	0.973856209150327	0.80952380952381	0.959866220735786	0.836734693877551	0.948453608247423	0.78	0.957746478873239	0.827586206896552	0.933649289099526	0.766666666666667	0.84	0.934959349593496	0.838709677419355	0.961748633879781	0.961783439490446	0.852459016393443	0	0.958208955223881	0.933333333333333	0.986842105263158	0.952205882352941	0.857142857142857	0.928571428571429	0.981481481481482	0.826086956521739	0.934782608695652	0.771428571428571	0.958730158730159	0.964516129032258	0.864864864864865	0.991228070175439	0.846153846153846	0.944954128440367	0.970149253731343	0.925925925925926	0.956521739130435	0.956521739130435	0.956204379562044	0.851851851851852	0.848837209302326	0.960132890365448	0.892857142857143	0.944954128440367
"AqFl2-46"	0.591981132075472	0.92485549132948	0.994047619047619	0.957219251336898	0.940229885057471	0.994134897360704	0.632967032967033	0.985119047619048	0.931232091690544	0.617312072892939	0.98813056379822	0.953883495145631	0.961764705882353	0.785326086956522	0.960893854748603	0.991150442477876	0.985380116959064	0.943127962085308	0.613186813186813	0.845272206303725	0.923529411764706	0.743935309973046	0.985207100591716	0.951776649746193	0.617710583153348	0.92603550295858	0.982507288629738	0.942583732057416	0.94170403587444	0.988095238095238	0.615044247787611	0.899408284023669	0.60762331838565	0.903790087463557	0.962666666666667	0.976539589442815	0.656716417910448	0.96165191740413	0.979228486646884	0.930455635491607	0.967647058823529	0.877777777777778	0.584988962472406	0.874269005847953	0.958208955223881	0	0.982404692082111	0.934090909090909	0.620689655172414	0.921511627906977	0.985294117647059	0.945409429280397	0.988165680473373	0.918032786885246	0.943952802359882	0.63771186440678	0.605263157894737	0.953079178885631	0.958837772397094	0.947368421052632	0.670731707317073	0.934117647058823	0.985250737463127	0.99406528189911	0.991071428571429	0.615207373271889	0.907246376811594	0.817142857142857	0.598214285714286	0.982352941176471	0.946078431372549
"AqFl2-47"	0.989169675090253	0.9	0.894736842105263	0.926470588235294	0.956521739130435	0.96	0.990066225165563	0.909090909090909	0.88	0.97887323943662	0.857142857142857	0.944444444444444	0.838709677419355	0.951612903225806	0.854166666666667	0.80952380952381	0.846153846153846	0.915966386554622	0.983818770226537	0.938271604938272	0.86046511627907	0.965277777777778	0.818181818181818	0.883720930232558	0.990625	0.930232558139535	0.896551724137931	0.949579831932773	0.952702702702703	0.85	0.983552631578947	0.9	0.976430976430976	0.964912280701754	0.892307692307692	0.857142857142857	0.957943925233645	0.870967741935484	0.875	0.942622950819672	0.827586206896552	0.955555555555556	0.977917981072555	0.96969696969697	0.933333333333333	0.982404692082111	0	0.929577464788732	0.982014388489209	0.851063829787234	0.727272727272727	0.951456310679612	0.91304347826087	0.971631205673759	0.861111111111111	0.987577639751553	0.987301587301587	0.888888888888889	0.94392523364486	0.837837837837838	0.972972972972973	0.9375	0.826086956521739	0.705882352941177	0.777777777777778	0.963503649635037	0.888888888888889	0.945652173913043	0.983660130718954	0.791666666666667	0.923809523809524
"AqFl2-48"	0.928	0.940119760479042	0.992957746478873	0.825301204819277	0.785388127853881	1	0.937810945273632	0.993103448275862	0.934131736526946	0.927083333333333	0.986111111111111	0.802030456852792	0.95364238410596	0.941176470588235	0.872611464968153	0.972027972027972	0.965986394557823	0.775609756097561	0.918114143920596	0.938775510204082	0.944444444444444	0.933070866141732	0.957746478873239	0.795580110497238	0.937947494033413	0.956521739130435	0.986842105263158	0.777227722772277	0.757847533632287	0.986013986013986	0.9225	0.958823529411765	0.932330827067669	0.98314606741573	0.838323353293413	0.973333333333333	0.925233644859813	0.946308724832215	0.986394557823129	0.769607843137255	0.945945945945946	0.784313725490196	0.920096852300242	0.956043956043956	0.986842105263158	0.934090909090909	0.929577464788732	0	0.925729442970822	0.906832298136646	0.958333333333333	0.814432989690722	0.979166666666667	0.780821917808219	0.961783439490446	0.923076923076923	0.934782608695652	0.961538461538462	0.763157894736842	0.949044585987261	0.909657320872274	0.759615384615385	0.958041958041958	0.971428571428571	0.978723404255319	0.914438502673797	0.96	0.957142857142857	0.938725490196078	0.97972972972973	0.788659793814433
"AqFl2-49"	0.64030612244898	0.9	0.992647058823529	0.934640522875817	0.932795698924731	0.996402877697842	0.632352941176471	0.981617647058823	0.91578947368421	0.639097744360902	0.989051094890511	0.948424068767908	0.949090909090909	0.780254777070064	0.937931034482759	0.985401459854015	0.982014388489209	0.935933147632312	0.643540669856459	0.826989619377163	0.929078014184397	0.707395498392283	0.981751824817518	0.942424242424242	0.638297872340426	0.908759124087591	0.982142857142857	0.941176470588235	0.920634920634921	0.989010989010989	0.619164619164619	0.888086642599278	0.631449631449631	0.881720430107527	0.948220064724919	0.974820143884892	0.604105571847507	0.941176470588235	0.985507246376812	0.92090395480226	0.952554744525547	0.857512953367876	0.616306954436451	0.861702127659574	0.952205882352941	0.620689655172414	0.982014388489209	0.925729442970822	0	0.92280701754386	0.981884057971015	0.935103244837758	0.989090909090909	0.915531335149864	0.938628158844765	0.653488372093023	0.618357487922705	0.949820788530466	0.942196531791908	0.927536231884058	0.656424581005587	0.916434540389972	0.985507246376812	0.988970588235294	0.985239852398524	0.619537275064267	0.882142857142857	0.817567567567568	0.634382566585956	0.981949458483754	0.929824561403509
"AqFl2-50"	0.918149466192171	0.82089552238806	0.902439024390244	0.885057471264368	0.916129032258065	0.91304347826087	0.94551282051282	0.883720930232558	0.73015873015873	0.913494809688581	0.857142857142857	0.904761904761905	0.75	0.875912408759124	0.784615384615385	0.775	0.8	0.907142857142857	0.926984126984127	0.854166666666667	0.80327868852459	0.891025641025641	0.780487804878049	0.857142857142857	0.93558282208589	0.852459016393443	0.88	0.935714285714286	0.921686746987952	0.853658536585366	0.925806451612903	0.82089552238806	0.913907284768212	0.814285714285714	0.857142857142857	0.782608695652174	0.887387387387387	0.770833333333333	0.866666666666667	0.891304347826087	0.791666666666667	0.907216494845361	0.91588785046729	0.789473684210526	0.857142857142857	0.921511627906977	0.851063829787234	0.906832298136646	0.92280701754386	0	0.818181818181818	0.926829268292683	0.86046511627907	0.916666666666667	0.75	0.939393939393939	0.928125	0.836363636363636	0.921259842519685	0.803571428571429	0.889867841409692	0.904109589041096	0.891304347826087	0.878048780487805	0.878048780487805	0.915492957746479	0.764705882352941	0.825242718446602	0.929712460063898	0.872340425531915	0.867768595041322
"AqFl2-51"	0.985401459854015	0.847826086956522	0.882352941176471	0.940298507462687	0.955882352941177	0.666666666666667	0.996688741721854	0.842105263157895	0.8	0.97508896797153	0.705882352941177	0.953271028037383	0.827586206896552	0.959349593495935	0.822222222222222	0.647058823529412	0.6	0.941666666666667	0.98371335504886	0.923076923076923	0.906976744186046	0.979166666666667	0.666666666666667	0.894117647058824	0.990566037735849	0.9	0.8	0.983471074380165	0.966216216216216	0.764705882352941	0.983443708609272	0.872340425531915	0.986577181208054	0.924528301886792	0.870967741935484	0.695652173913043	0.967289719626168	0.862068965517241	0.75	0.959016393442623	0.72	0.972375690607735	0.981012658227848	0.918032786885246	0.928571428571429	0.985294117647059	0.727272727272727	0.958333333333333	0.981884057971015	0.818181818181818	0	0.94	0.789473684210526	0.963768115942029	0.78125	0.990654205607477	0.987220447284345	0.8125	0.952830188679245	0.861111111111111	0.972727272727273	0.94488188976378	0.75	0.666666666666667	0.75	0.978260869565217	0.905660377358491	0.920454545454545	0.983552631578947	0.826086956521739	0.922330097087379
"AqFl2-52"	0.943952802359882	0.91869918699187	0.979381443298969	0.782258064516129	0.8	0.980392156862745	0.964864864864865	0.98	0.928	0.933333333333333	0.959183673469388	0.814814814814815	0.963636363636364	0.954773869346734	0.843478260869565	0.95959595959596	0.951456310679612	0.782352941176471	0.926027397260274	0.941935483870968	0.967479674796748	0.972850678733032	0.927835051546392	0.774647887323944	0.963824289405685	0.94017094017094	0.952380952380952	0.812865497076023	0.773684210526316	0.958762886597938	0.925	0.944444444444444	0.950549450549451	0.985185185185185	0.770491803278688	0.932038834951456	0.936395759717314	0.953703703703704	0.96039603960396	0.803468208092486	0.912621359223301	0.848484848484849	0.936507936507937	0.934306569343066	0.981481481481482	0.945409429280397	0.951456310679612	0.814432989690722	0.935103244837758	0.926829268292683	0.94	0	0.948979591836735	0.781420765027322	0.946902654867257	0.956072351421189	0.941333333333333	0.936936936936937	0.75974025974026	0.947826086956522	0.948453608247423	0.763005780346821	0.917525773195876	0.979591836734694	0.979591836734694	0.935294117647059	0.970149253731343	0.94578313253012	0.954301075268817	0.961165048543689	0.775641025641026
"AqFl2-53"	0.988970588235294	0.888888888888889	0.666666666666667	0.920634920634921	0.946969696969697	0.6875	1	0.8125	0.840909090909091	0.982142857142857	0.538461538461538	0.961904761904762	0.851851851851852	0.983739837398374	0.863636363636364	0.666666666666667	0.684210526315789	0.975206611570248	0.986885245901639	0.934210526315789	0.976744186046512	1	0.5	0.916666666666667	0.996845425867508	0.891891891891892	0.65	0.983050847457627	0.958333333333333	0.615384615384615	0.986666666666667	0.91304347826087	0.982993197278912	0.875	0.919354838709677	0.714285714285714	0.976525821596244	0.846153846153846	0.533333333333333	0.94017094017094	0.791666666666667	0.971910112359551	0.987301587301587	0.875	0.826086956521739	0.988165680473373	0.91304347826087	0.979166666666667	0.989090909090909	0.86046511627907	0.789473684210526	0.948979591836735	0	0.947368421052632	0.8	0.993730407523511	0.990353697749196	0.833333333333333	0.971428571428571	0.848484848484849	0.986363636363636	0.952	0.705882352941177	0.9375	0.9375	0.989130434782609	0.9	0.942528735632184	0.993421052631579	0.8	0.951456310679612
"AqFl2-54"	0.908839779005525	0.91025641025641	0.96969696969697	0.794871794871795	0.748792270531401	0.970802919708029	0.931297709923664	0.954887218045113	0.896774193548387	0.914209115281501	0.962686567164179	0.860696517412935	0.929078014184397	0.920704845814978	0.827586206896552	0.955223880597015	0.949275362318841	0.78	0.9	0.913513513513514	0.955414012738854	0.935483870967742	0.93984962406015	0.780346820809249	0.934306569343066	0.933774834437086	0.957446808510638	0.823529411764706	0.755760368663594	0.962406015037594	0.904392764857881	0.924050632911392	0.914507772020725	0.932515337423313	0.785714285714286	0.934782608695652	0.899022801302932	0.920863309352518	0.955882352941177	0.773869346733668	0.896296296296296	0.747933884297521	0.921375921375921	0.904191616766467	0.934782608695652	0.918032786885246	0.971631205673759	0.780821917808219	0.915531335149864	0.916666666666667	0.963768115942029	0.781420765027322	0.947368421052632	0	0.931506849315068	0.927007299270073	0.928395061728395	0.938356164383562	0.760869565217391	0.925170068027211	0.897106109324759	0.793269230769231	0.955882352941177	0.985185185185185	0.985185185185185	0.91869918699187	0.939393939393939	0.901554404145078	0.921518987341772	0.964028776978417	0.780748663101604
"AqFl2-55"	0.934065934065934	0.8	0.857142857142857	0.88	0.931034482758621	0.84375	0.95364238410596	0.870967741935484	0.735849056603774	0.925	0.793103448275862	0.931623931623932	0.72972972972973	0.906976744186046	0.842105263157895	0.838709677419355	0.794117647058823	0.939393939393939	0.937908496732026	0.817073170731707	0.823529411764706	0.918918918918919	0.806451612903226	0.885416666666667	0.943037974683544	0.760869565217391	0.837837837837838	0.953846153846154	0.949367088607595	0.827586206896552	0.940397350993378	0.821428571428571	0.928571428571429	0.813559322033898	0.893333333333333	0.735294117647059	0.911627906976744	0.85	0.8125	0.914728682170543	0.75	0.924324324324324	0.936507936507937	0.784615384615385	0.771428571428571	0.943952802359882	0.861111111111111	0.961783439490446	0.938628158844765	0.75	0.78125	0.946902654867257	0.8	0.931506849315068	0	0.946875	0.942307692307692	0.785714285714286	0.949152542372881	0.8	0.923423423423423	0.934782608695652	0.882352941176471	0.935483870967742	0.935483870967742	0.938848920863309	0.816666666666667	0.813186813186813	0.940789473684211	0.823529411764706	0.912280701754386
"AqFl2-56"	0.625298329355609	0.933130699088146	0.996835443037975	0.954674220963173	0.932038834951456	0.996884735202492	0.64027149321267	0.990536277602524	0.933333333333333	0.655963302752294	0.993710691823899	0.959390862944162	0.965732087227414	0.8	0.970674486803519	0.996875	0.993827160493827	0.93483709273183	0.650442477876106	0.845921450151057	0.938461538461538	0.721264367816092	0.99375	0.954666666666667	0.648471615720524	0.927899686520376	0.987654320987654	0.931472081218274	0.936320754716981	0.993690851735016	0.661504424778761	0.899686520376176	0.623853211009174	0.894080996884735	0.963380281690141	0.981366459627329	0.692695214105793	0.968847352024922	0.987460815047022	0.93483709273183	0.96875	0.869158878504673	0.646288209606987	0.890243902439024	0.958730158730159	0.63771186440678	0.987577639751553	0.923076923076923	0.653488372093023	0.939393939393939	0.990654205607477	0.956072351421189	0.993730407523511	0.927007299270073	0.946875	0	0.611738148984199	0.953271028037383	0.956632653061224	0.95046439628483	0.68671679197995	0.933333333333333	0.990625	1	1	0.644859813084112	0.907975460122699	0.833827893175074	0.607798165137615	0.987538940809969	0.940414507772021
"AqFl2-57"	0.618932038834951	0.925	0.996763754045307	0.962750716332378	0.941320293398533	0.996815286624204	0.602352941176471	0.98705501618123	0.928571428571429	0.594660194174757	0.990322580645161	0.955958549222798	0.961661341853035	0.774853801169591	0.970059880239521	0.993589743589744	0.993690851735016	0.947103274559194	0.641891891891892	0.842592592592593	0.933753943217666	0.719298245614035	0.990384615384615	0.956639566395664	0.602739726027397	0.919354838709677	0.990566037735849	0.946564885496183	0.937799043062201	0.993548387096774	0.592941176470588	0.900958466453674	0.617715617715618	0.89873417721519	0.965616045845272	0.980952380952381	0.649076517150396	0.961538461538462	0.983922829581994	0.933673469387755	0.96474358974359	0.861575178997613	0.609977324263039	0.877358490566038	0.964516129032258	0.605263157894737	0.987301587301587	0.934782608695652	0.618357487922705	0.928125	0.987220447284345	0.941333333333333	0.990353697749196	0.928395061728395	0.942307692307692	0.611738148984199	0	0.955555555555556	0.966580976863753	0.939297124600639	0.664082687338501	0.929471032745592	0.990415335463259	0.996774193548387	0.996774193548387	0.612590799031477	0.899053627760252	0.812307692307692	0.598130841121495	0.987261146496815	0.939313984168865
"AqFl2-58"	0.949275362318841	0.839285714285714	0.892857142857143	0.922077922077922	0.945205479452055	0.875	0.967213114754098	0.866666666666667	0.777777777777778	0.943661971830986	0.785714285714286	0.957983193277311	0.789473684210526	0.897637795275591	0.879310344827586	0.870967741935484	0.823529411764706	0.954887218045113	0.951456310679612	0.843373493975904	0.886792452830189	0.925675675675676	0.8	0.907216494845361	0.959375	0.833333333333333	0.864864864864865	0.977272727272727	0.942307692307692	0.821428571428571	0.950657894736842	0.773584905660377	0.946308724832215	0.85	0.891891891891892	0.764705882352941	0.931192660550459	0.846153846153846	0.766666666666667	0.930769230769231	0.777777777777778	0.941176470588235	0.95625	0.835820895522388	0.864864864864865	0.953079178885631	0.888888888888889	0.961538461538462	0.949820788530466	0.836363636363636	0.8125	0.936936936936937	0.833333333333333	0.938356164383562	0.785714285714286	0.953271028037383	0.955555555555556	0	0.948717948717949	0.822222222222222	0.942222222222222	0.926470588235294	0.84375	0.933333333333333	0.933333333333333	0.95	0.852459016393443	0.824175824175824	0.947540983606557	0.818181818181818	0.901785714285714
"AqFl2-59"	0.93859649122807	0.938461538461538	0.980392156862745	0.761904761904762	0.779569892473118	0.990740740740741	0.962566844919786	0.990566037735849	0.938931297709924	0.943342776203966	0.980952380952381	0.820359281437126	0.974137931034483	0.966019417475728	0.840336134453782	0.971428571428571	0.953703703703704	0.774566473988439	0.932795698924731	0.96319018404908	0.984615384615385	0.982456140350877	0.951923076923077	0.782312925170068	0.966921119592875	0.968	0.973214285714286	0.783625730994152	0.753926701570681	0.980769230769231	0.934782608695652	0.962406015037594	0.951219512195122	0.99290780141844	0.7890625	0.954545454545455	0.933797909407665	0.955752212389381	0.981481481481482	0.767441860465116	0.936363636363636	0.806167400881057	0.951030927835051	0.951388888888889	0.991228070175439	0.958837772397094	0.94392523364486	0.763157894736842	0.942196531791908	0.921259842519685	0.952830188679245	0.75974025974026	0.971428571428571	0.760869565217391	0.949152542372881	0.956632653061224	0.966580976863753	0.948717948717949	0	0.958677685950413	0.927586206896552	0.790055248618785	0.942307692307692	0.980582524271845	0.970588235294118	0.939306358381503	0.963768115942029	0.959537572254335	0.96042216358839	0.972477064220184	0.775
"AqFl2-61"	0.942238267148014	0.807017543859649	0.866666666666667	0.897435897435897	0.967105263157895	0.916666666666667	0.95049504950495	0.806451612903226	0.69811320754717	0.933098591549296	0.806451612903226	0.967479674796748	0.638888888888889	0.865079365079365	0.847457627118644	0.774193548387097	0.771428571428571	0.932330827067669	0.941747572815534	0.792682926829268	0.851851851851852	0.89041095890411	0.741935483870968	0.91	0.95	0.688888888888889	0.875	0.946564885496183	0.943396226415094	0.838709677419355	0.940789473684211	0.785714285714286	0.939799331103679	0.838709677419355	0.881578947368421	0.846153846153846	0.902325581395349	0.628571428571429	0.857142857142857	0.924242424242424	0.794871794871795	0.930851063829787	0.933544303797468	0.734375	0.846153846153846	0.947368421052632	0.837837837837838	0.949044585987261	0.927536231884058	0.803571428571429	0.861111111111111	0.947826086956522	0.848484848484849	0.925170068027211	0.8	0.95046439628483	0.939297124600639	0.822222222222222	0.958677685950413	0	0.914414414414414	0.950704225352113	0.888888888888889	0.870967741935484	0.870967741935484	0.92	0.672727272727273	0.817204301075269	0.951456310679612	0.833333333333333	0.923076923076923
"AqFl2-62"	0.630372492836676	0.875555555555556	0.995412844036697	0.916	0.914285714285714	1	0.644204851752022	0.981651376146789	0.890829694323144	0.629213483146067	0.990909090909091	0.945945945945946	0.936363636363636	0.713725490196078	0.932489451476793	0.981735159817352	0.977578475336323	0.938311688311688	0.616216216216216	0.786324786324786	0.907079646017699	0.719557195571956	0.977168949771689	0.930909090909091	0.670918367346939	0.900900900900901	0.986784140969163	0.940983606557377	0.93030303030303	0.990867579908676	0.640750670241287	0.865470852017937	0.646900269541779	0.877729257641921	0.937007874015748	0.973214285714286	0.633116883116883	0.926267281105991	0.981900452488688	0.924342105263158	0.950226244343891	0.837349397590361	0.668367346938776	0.823008849557522	0.944954128440367	0.670731707317073	0.972972972972973	0.909657320872274	0.656424581005587	0.889867841409692	0.972727272727273	0.948453608247423	0.986363636363636	0.897106109324759	0.923423423423423	0.68671679197995	0.664082687338501	0.942222222222222	0.927586206896552	0.914414414414414	0	0.915584415584416	0.981900452488688	0.986175115207373	0.981481481481482	0.6189111747851	0.863436123348018	0.786008230452675	0.642666666666667	0.982062780269058	0.916376306620209
"AqFl2-63"	0.915730337078652	0.904761904761905	0.984	0.830065359477124	0.786407766990291	0.976744186046512	0.943444730077121	0.976377952755906	0.927152317880795	0.903047091412742	0.96	0.784530386740331	0.948148148148148	0.946428571428571	0.874125874125874	0.968503937007874	0.953846153846154	0.794871794871795	0.903394255874674	0.921348314606742	0.966666666666667	0.950617283950617	0.935483870967742	0.804733727810651	0.938118811881188	0.929577464788732	0.962406015037594	0.796875	0.751196172248804	0.968	0.907894736842105	0.933774834437086	0.921052631578947	0.955696202531646	0.797297297297297	0.938461538461538	0.92483660130719	0.947761194029851	0.9609375	0.769633507853403	0.897637795275591	0.780082987551867	0.916876574307305	0.932515337423313	0.970149253731343	0.934117647058823	0.9375	0.759615384615385	0.916434540389972	0.904109589041096	0.94488188976378	0.763005780346821	0.952	0.793269230769231	0.934782608695652	0.933333333333333	0.929471032745592	0.926470588235294	0.790055248618785	0.950704225352113	0.915584415584416	0	0.936	0.984126984126984	0.984126984126984	0.913649025069638	0.955974842767296	0.93717277486911	0.922480620155039	0.961538461538462	0.776536312849162
"AqFl2-64"	0.989051094890511	0.869565217391304	0.875	0.923076923076923	0.93984962406015	0.85	0.993333333333333	0.894736842105263	0.847826086956522	0.97864768683274	0.6875	0.952830188679245	0.9	0.984	0.869565217391304	0.777777777777778	0.772727272727273	0.95	0.976973684210526	0.922077922077922	0.954545454545455	0.993103448275862	0.647058823529412	0.905882352941176	0.990536277602524	0.868421052631579	0.84	0.966101694915254	0.951724137931034	0.75	0.973154362416107	0.869565217391304	0.983108108108108	0.943396226415094	0.904761904761905	0.739130434782609	0.976744186046512	0.896551724137931	0.736842105263158	0.95	0.807692307692308	0.954802259887006	0.980952380952381	0.916666666666667	0.925925925925926	0.985250737463127	0.826086956521739	0.958041958041958	0.985507246376812	0.891304347826087	0.75	0.917525773195876	0.705882352941177	0.955882352941177	0.882352941176471	0.990625	0.990415335463259	0.84375	0.942307692307692	0.888888888888889	0.981900452488688	0.936	0	0.882352941176471	0.882352941176471	0.978181818181818	0.944444444444444	0.943820224719101	0.99016393442623	0.869565217391304	0.932038834951456
"AqFl2-65"	1	0.931818181818182	0.916666666666667	0.984375	0.985074626865672	0.875	0.996621621621622	0.769230769230769	0.909090909090909	0.989247311827957	0.857142857142857	1	0.727272727272727	0.966101694915254	0.853658536585366	0.583333333333333	0.777777777777778	0.956896551724138	0.99672131147541	0.973684210526316	0.861111111111111	0.970802919708029	0.8	0.926829268292683	0.996815286624204	0.944444444444444	0.956521739130435	0.982608695652174	0.986206896551724	0.846153846153846	0.996666666666667	0.955555555555556	0.996610169491525	0.98	0.933333333333333	0.909090909090909	0.971291866028708	0.772727272727273	0.882352941176471	0.991666666666667	0.916666666666667	0.994413407821229	0.993630573248408	0.983050847457627	0.956521739130435	0.99406528189911	0.705882352941177	0.971428571428571	0.988970588235294	0.878048780487805	0.666666666666667	0.979591836734694	0.9375	0.985185185185185	0.935483870967742	1	0.996774193548387	0.933333333333333	0.980582524271845	0.870967741935484	0.986175115207373	0.984126984126984	0.882352941176471	0	0.444444444444444	0.977777777777778	0.869565217391304	0.977011494252874	0.996688741721854	0.894736842105263	0.95
"AqFl2-66"	0.996309963099631	0.955555555555556	0.916666666666667	0.984375	0.985074626865672	0.941176470588235	0.996621621621622	0.857142857142857	0.933333333333333	0.985611510791367	0.857142857142857	0.990476190476191	0.782608695652174	0.957264957264957	0.880952380952381	0.583333333333333	0.777777777777778	0.956896551724138	0.993421052631579	0.973684210526316	0.891891891891892	0.970802919708029	0.8	0.939759036144578	0.993610223642173	0.944444444444444	0.956521739130435	0.982608695652174	0.986206896551724	0.846153846153846	0.993311036789298	0.955555555555556	0.993197278911565	0.98	0.933333333333333	0.909090909090909	0.971291866028708	0.772727272727273	0.882352941176471	0.983193277310924	0.916666666666667	0.994413407821229	0.990415335463259	0.983050847457627	0.956521739130435	0.991071428571429	0.777777777777778	0.978723404255319	0.985239852398524	0.878048780487805	0.75	0.979591836734694	0.9375	0.985185185185185	0.935483870967742	1	0.996774193548387	0.933333333333333	0.970588235294118	0.870967741935484	0.981481481481482	0.984126984126984	0.882352941176471	0.444444444444444	0	0.977777777777778	0.893617021276596	0.977011494252874	0.993355481727575	0.894736842105263	0.95
"AqFl2-67"	0.62015503875969	0.900355871886121	0.992673992673993	0.948553054662379	0.932975871313673	0.996415770609319	0.633251833740831	0.981684981684982	0.916083916083916	0.608695652173913	0.989090909090909	0.948571428571429	0.933823529411765	0.761290322580645	0.948979591836735	0.978021978021978	0.974729241877256	0.927170868347339	0.607843137254902	0.823529411764706	0.913978494623656	0.7	0.978102189781022	0.926380368098159	0.609638554216868	0.905109489051095	0.985815602836879	0.926345609065156	0.929319371727749	0.989051094890511	0.609876543209876	0.888489208633094	0.611940298507463	0.890070921985816	0.948387096774194	0.978571428571429	0.62536023054755	0.9375	0.985559566787004	0.924157303370786	0.964028776978417	0.857881136950904	0.617224880382775	0.85	0.956204379562044	0.615207373271889	0.963503649635037	0.914438502673797	0.619537275064267	0.915492957746479	0.978260869565217	0.935294117647059	0.989130434782609	0.91869918699187	0.938848920863309	0.644859813084112	0.612590799031477	0.95	0.939306358381503	0.92	0.6189111747851	0.913649025069638	0.978181818181818	0.977777777777778	0.977777777777778	0	0.870503597122302	0.826086956521739	0.625304136253041	0.982014388489209	0.914201183431953
"AqFl2-68"	0.904593639575972	0.785714285714286	0.914893617021277	0.948979591836735	0.970414201183432	0.943396226415094	0.912337662337662	0.875	0.805555555555556	0.896551724137931	0.897959183673469	0.978723404255319	0.68	0.805970149253731	0.881578947368421	0.854166666666667	0.846153846153846	0.925675675675676	0.893890675241158	0.804123711340206	0.803030303030303	0.822368421052632	0.88	0.923076923076923	0.920489296636086	0.774193548387097	0.892857142857143	0.952702702702703	0.954802259887006	0.895833333333333	0.906451612903226	0.768115942028985	0.897689768976898	0.746478873239437	0.926315789473684	0.892857142857143	0.839449541284404	0.75	0.903846153846154	0.94	0.87719298245614	0.931372549019608	0.910769230769231	0.759493670886076	0.851851851851852	0.907246376811594	0.888888888888889	0.96	0.882142857142857	0.764705882352941	0.905660377358491	0.970149253731343	0.9	0.939393939393939	0.816666666666667	0.907975460122699	0.899053627760252	0.852459016393443	0.963768115942029	0.672727272727273	0.863436123348018	0.955974842767296	0.944444444444444	0.869565217391304	0.893617021276596	0.870503597122302	0	0.778846153846154	0.903536977491961	0.886792452830189	0.924812030075188
"AqFl2-69"	0.807560137457045	0.815533980582524	0.964705882352941	0.931297709923664	0.928934010152284	0.955056179775281	0.8375	0.929411764705882	0.77	0.81	0.929411764705882	0.941520467836257	0.855555555555556	0.737179487179487	0.920353982300885	0.954545454545455	0.934065934065934	0.940540540540541	0.816770186335404	0.745901639344262	0.816326530612245	0.744186046511628	0.931034482758621	0.920529801324503	0.825301204819277	0.744444444444444	0.935483870967742	0.950819672131147	0.932692307692308	0.941176470588235	0.817610062893082	0.729166666666667	0.807073954983923	0.752475247524752	0.930769230769231	0.9	0.765957446808511	0.879120879120879	0.919540229885057	0.923076923076923	0.877777777777778	0.876651982378855	0.822289156626506	0.726415094339623	0.848837209302326	0.817142857142857	0.945652173913043	0.957142857142857	0.817567567567568	0.825242718446602	0.920454545454545	0.94578313253012	0.942528735632184	0.901554404145078	0.813186813186813	0.833827893175074	0.812307692307692	0.824175824175824	0.959537572254335	0.817204301075269	0.786008230452675	0.93717277486911	0.943820224719101	0.977011494252874	0.977011494252874	0.826086956521739	0.778846153846154	0	0.811320754716981	0.921348314606742	0.902439024390244
