""	"AqFl2-01"	"AqFl2-02"	"AqFl2-03"	"AqFl2-04"	"AqFl2-05"	"AqFl2-06"	"AqFl2-07"	"AqFl2-08"	"AqFl2-09"	"AqFl2-10"	"AqFl2-11"	"AqFl2-12"	"AqFl2-13"	"AqFl2-14"	"AqFl2-15"	"AqFl2-16"	"AqFl2-17"	"AqFl2-18"	"AqFl2-19"	"AqFl2-20"	"AqFl2-21"	"AqFl2-22"	"AqFl2-23"	"AqFl2-24"	"AqFl2-25"	"AqFl2-26"	"AqFl2-27"	"AqFl2-28"	"AqFl2-29"	"AqFl2-30"	"AqFl2-31"	"AqFl2-32"	"AqFl2-33"	"AqFl2-34"	"AqFl2-35"	"AqFl2-36"	"AqFl2-37"	"AqFl2-38"	"AqFl2-39"	"AqFl2-40"	"AqFl2-42"	"AqFl2-43"	"AqFl2-44"	"AqFl2-45"	"AqFl2-46"	"AqFl2-47"	"AqFl2-48"	"AqFl2-49"	"AqFl2-50"	"AqFl2-51"	"AqFl2-52"	"AqFl2-53"	"AqFl2-54"	"AqFl2-55"	"AqFl2-56"	"AqFl2-57"	"AqFl2-58"	"AqFl2-59"	"AqFl2-61"	"AqFl2-62"	"AqFl2-63"	"AqFl2-64"	"AqFl2-65"	"AqFl2-66"	"AqFl2-67"	"AqFl2-68"	"AqFl2-69"	"AqFl2-70"	"AqFl2-71"	"AqFl2-72"
"AqFl2-46"	0.608200455580866	0.930232558139535	0.997005988023952	0.951871657754011	0.942263279445728	0.98813056379822	0.595348837209302	0.994011976047904	0.939655172413793	0.587264150943396	0.991097922848665	0.956204379562044	0.961538461538462	0.734463276836158	0.966292134831461	0.994100294985251	0.985380116959064	0.939172749391727	0.611842105263158	0.852272727272727	0.931952662721893	0.725067385444744	0.985119047619048	0.95959595959596	0.563218390804598	0.922388059701493	0.982456140350877	0.947242206235012	0.942263279445728	0.991044776119403	0.619153674832962	0.902654867256637	0.575492341356674	0.9	0.965425531914894	0.97953216374269	0.669950738916256	0.955489614243323	0.985029940119761	0.940047961630695	0.863134657836645	0.558823529411765	0.877551020408163	0.964071856287425	0	0.982300884955752	0.945205479452055	0.645879732739421	0.933526011560694	0.985207100591716	0.963325183374083	0.988059701492537	0.914691943127962	0.940298507462687	0.595652173913043	0.589164785553047	0.959420289855072	0.953086419753086	0.95	0.642156862745098	0.938679245283019	0.985250737463127	1	0.997014925373134	0.596330275229358	0.910144927536232	0.823361823361823	0.553488372093023	0.991150442477876	0.954430379746835
"AqFl2-47"	0.979310344827586	0.918367346938776	0.888888888888889	0.915492957746479	0.948529411764706	0.869565217391304	0.996527777777778	0.894736842105263	0.897959183673469	0.985714285714286	0.80952380952381	0.944444444444444	0.838709677419355	0.9609375	0.795454545454545	0.7	0.769230769230769	0.919642857142857	0.987261146496815	0.927710843373494	0.904761904761905	0.967320261437909	0.7	0.910112359550562	0.993506493506494	0.930232558139535	0.862068965517241	0.949152542372881	0.932835820895522	0.789473684210526	0.990066225165563	0.903846153846154	0.984894259818731	0.964912280701754	0.861538461538462	0.785714285714286	0.958333333333333	0.766666666666667	0.8	0.932773109243697	0.947368421052632	0.974522292993631	0.90625	0.931034482758621	0.982300884955752	0	0.927007299270073	0.979094076655052	0.826086956521739	0.782608695652174	0.951923076923077	0.857142857142857	0.948529411764706	0.888888888888889	0.984662576687117	0.983606557377049	0.871794871794872	0.941747572815534	0.764705882352941	0.969827586206897	0.928571428571429	0.739130434782609	0.833333333333333	0.764705882352941	0.96875	0.890909090909091	0.946236559139785	0.986798679867987	0.826086956521739	0.923076923076923
"AqFl2-48"	0.930051813471503	0.9375	1	0.802469135802469	0.767772511848341	0.992957746478873	0.942708333333333	1	0.944444444444444	0.924932975871314	0.985714285714286	0.815384615384615	0.959183673469388	0.931623931623932	0.866666666666667	0.963768115942029	0.972413793103448	0.797979797979798	0.928571428571429	0.943589743589744	0.955128205128205	0.929961089494163	0.963768115942029	0.811111111111111	0.937810945273632	0.961783439490446	0.986486486486487	0.776649746192893	0.767772511848341	0.985507246376812	0.923469387755102	0.945454545454545	0.929078014184397	0.982658959537572	0.842424242424242	0.951388888888889	0.934579439252336	0.952380952380952	0.985611510791367	0.773869346733668	0.780769230769231	0.924019607843137	0.949438202247191	0.972222222222222	0.945205479452055	0.927007299270073	0	0.923884514435696	0.903846153846154	0.971631205673759	0.822916666666667	0.978260869565217	0.812785388127854	0.960264900662252	0.935866983372922	0.948275862068966	0.954545454545455	0.78494623655914	0.947019867549669	0.921212121212121	0.758620689655172	0.949640287769784	0.977777777777778	0.977777777777778	0.916230366492147	0.965116279069767	0.956310679611651	0.947890818858561	0.985915492957746	0.818681318681319
"AqFl2-49"	0.639902676399027	0.906574394463668	0.99288256227758	0.934169278996865	0.923076923076923	0.985964912280702	0.673076923076923	0.98932384341637	0.910652920962199	0.642679900744417	0.985915492957746	0.935028248587571	0.947183098591549	0.754716981132076	0.94314381270903	0.978798586572438	0.97212543554007	0.91830985915493	0.667431192660551	0.826666666666667	0.927083333333333	0.754437869822485	0.975177304964539	0.938053097345133	0.648584905660377	0.91578947368421	0.972222222222222	0.936813186813187	0.923076923076923	0.985815602836879	0.634615384615385	0.885017421602787	0.635535307517084	0.878048780487805	0.940251572327044	0.965156794425087	0.651933701657459	0.932384341637011	0.985865724381625	0.916666666666667	0.845386533665835	0.63953488372093	0.85958904109589	0.964788732394366	0.645879732739421	0.979094076655052	0.923884514435696	0	0.906896551724138	0.982517482517482	0.937142857142857	0.985865724381625	0.899728997289973	0.940559440559441	0.65	0.645390070921986	0.948630136986301	0.92485549132948	0.929824561403509	0.643243243243243	0.915531335149864	0.979020979020979	0.985714285714286	0.985714285714286	0.624078624078624	0.897959183673469	0.820261437908497	0.629807692307692	0.982456140350877	0.922388059701493
"AqFl2-50"	0.907849829351536	0.815384615384615	0.926829268292683	0.89010989010989	0.915584415584416	0.888888888888889	0.946127946127946	0.928571428571429	0.8	0.923076923076923	0.86046511627907	0.904761904761905	0.775510204081633	0.845588235294118	0.796875	0.780487804878049	0.808510638297872	0.909774436090226	0.927899686520376	0.846938775510204	0.833333333333333	0.890243902439024	0.780487804878049	0.87962962962963	0.943037974683544	0.870967741935484	0.86	0.935251798561151	0.915584415584416	0.853658536585366	0.921311475409836	0.808823529411765	0.928571428571429	0.814285714285714	0.873563218390805	0.765957446808511	0.878378378378378	0.729166666666667	0.883720930232558	0.905797101449275	0.896551724137931	0.915360501567398	0.794871794871795	0.854166666666667	0.933526011560694	0.826086956521739	0.903846153846154	0.906896551724138	0	0.869565217391304	0.92741935483871	0.857142857142857	0.901315789473684	0.792452830188679	0.933933933933934	0.92604501607717	0.827586206896552	0.91869918699187	0.821428571428571	0.890295358649789	0.895833333333333	0.847826086956522	0.902439024390244	0.875	0.915540540540541	0.802816901408451	0.826923076923077	0.935691318327974	0.891304347826087	0.880733944954128
"AqFl2-51"	0.975609756097561	0.866666666666667	0.941176470588235	0.958333333333333	0.955555555555556	0.588235294117647	0.996503496503496	0.882352941176471	0.869565217391304	0.989247311827957	0.722222222222222	0.953271028037383	0.866666666666667	0.952	0.866666666666667	0.736842105263158	0.636363636363636	0.965217391304348	0.983922829581994	0.925925925925926	0.926829268292683	0.973684210526316	0.736842105263158	0.920454545454545	0.996742671009772	0.9	0.807692307692308	0.983333333333333	0.970802919708029	0.764705882352941	0.986622073578595	0.877551020408163	0.984802431610942	0.924528301886792	0.909090909090909	0.72	0.977064220183486	0.870967741935484	0.777777777777778	0.966942148760331	0.96875	0.984126984126984	0.903225806451613	0.925925925925926	0.985207100591716	0.782608695652174	0.971631205673759	0.982517482517482	0.869565217391304	0	0.950980392156863	0.842105263157895	0.955555555555556	0.848484848484849	0.99079754601227	0.986842105263158	0.764705882352941	0.961165048543689	0.918918918918919	0.978448275862069	0.9609375	0.772727272727273	0.882352941176471	0.8125	0.982758620689655	0.946428571428571	0.921348314606742	0.993399339933993	0.863636363636364	0.933333333333333
"AqFl2-52"	0.943661971830986	0.926829268292683	1	0.8	0.8	0.970588235294118	0.966292134831461	1	0.944444444444444	0.941690962099125	0.96	0.844311377245509	0.973214285714286	0.934673366834171	0.88135593220339	0.970588235294118	0.952830188679245	0.780487804878049	0.935656836461126	0.943396226415094	0.975409836065574	0.960526315789474	0.939393939393939	0.818791946308725	0.96816976127321	0.949579831932773	0.943396226415094	0.812865497076023	0.793478260869565	0.96969696969697	0.927374301675978	0.9375	0.952020202020202	0.977777777777778	0.795275590551181	0.923809523809524	0.940766550522648	0.973451327433628	0.95959595959596	0.795321637426901	0.842323651452282	0.941952506596306	0.912408759124088	0.990825688073395	0.963325183374083	0.951923076923077	0.822916666666667	0.937142857142857	0.92741935483871	0.950980392156863	0	0.95959595959596	0.812834224598931	0.956140350877193	0.959390862944162	0.942934782608696	0.957627118644068	0.77124183006536	0.965811965811966	0.94	0.770114942528736	0.909090909090909	0.98989898989899	0.98989898989899	0.937853107344633	0.985507246376812	0.946428571428571	0.953929539295393	0.980769230769231	0.787671232876712
"AqFl2-53"	0.986013986013986	0.906976744186046	0.727272727272727	0.907692307692308	0.946153846153846	0.666666666666667	0.99288256227758	0.75	0.857142857142857	0.989090909090909	0.642857142857143	0.951456310679612	0.846153846153846	0.975806451612903	0.880952380952381	0.666666666666667	0.761904761904762	0.982300884955752	0.987012987012987	0.949367088607595	0.974358974358974	0.993377483443709	0.571428571428571	0.954022988505747	0.996699669966997	0.918918918918919	0.772727272727273	0.964912280701754	0.962121212121212	0.583333333333333	0.986440677966102	0.914893617021277	0.981481481481482	0.918367346938776	0.9375	0.727272727272727	0.976635514018692	0.851851851851852	0.615384615384615	0.947826086956522	0.968085106382979	0.983922829581994	0.915254237288136	0.80952380952381	0.988059701492537	0.857142857142857	0.978260869565217	0.985865724381625	0.857142857142857	0.842105263157895	0.95959595959596	0	0.946153846153846	0.827586206896552	0.987538940809969	0.990033222591362	0.882352941176471	0.97	0.875	0.982532751091703	0.951219512195122	0.722222222222222	1	0.928571428571429	0.989583333333333	0.942307692307692	0.954545454545455	0.993311036789298	0.764705882352941	0.954545454545455
"AqFl2-54"	0.885558583106267	0.893333333333333	0.976923076923077	0.789808917197452	0.763285024154589	0.954887218045113	0.930851063829787	0.969230769230769	0.894039735099338	0.909340659340659	0.946564885496183	0.798941798941799	0.920289855072464	0.886877828054299	0.863013698630137	0.946969696969697	0.933823529411765	0.787564766839378	0.906091370558376	0.89010989010989	0.94	0.924603174603175	0.922480620155039	0.8	0.934508816120907	0.918367346938776	0.942028985507246	0.772020725388601	0.780952380952381	0.953846153846154	0.9	0.903225806451613	0.910194174757282	0.904458598726115	0.801282051282051	0.911111111111111	0.902597402597403	0.91304347826087	0.946153846153846	0.756476683937824	0.748	0.89873417721519	0.884146341463415	0.933333333333333	0.914691943127962	0.948529411764706	0.812785388127854	0.899728997289973	0.901315789473684	0.955555555555556	0.812834224598931	0.946153846153846	0	0.922535211267606	0.924939467312349	0.912596401028278	0.931972789115646	0.773480662983425	0.916083916083916	0.906832298136646	0.766169154228856	0.932330827067669	0.984848484848485	0.977099236641221	0.894878706199461	0.932515337423313	0.883597883597884	0.917525773195876	0.962962962962963	0.807909604519774
"AqFl2-55"	0.933797909407665	0.811320754716981	0.888888888888889	0.9125	0.9375	0.8	0.943462897526502	0.892857142857143	0.769230769230769	0.934782608695652	0.793103448275862	0.921739130434783	0.789473684210526	0.891472868217054	0.894736842105263	0.875	0.8	0.96031746031746	0.938511326860841	0.821428571428571	0.857142857142857	0.936708860759494	0.8	0.940594059405941	0.947368421052632	0.697674418604651	0.837837837837838	0.94488188976378	0.952054794520548	0.821428571428571	0.935810810810811	0.824561403508772	0.935384615384615	0.810344827586207	0.923076923076923	0.777777777777778	0.922018348623853	0.825	0.785714285714286	0.9296875	0.934010152284264	0.935897435897436	0.823529411764706	0.757575757575758	0.940298507462687	0.888888888888889	0.960264900662252	0.940559440559441	0.792452830188679	0.848484848484849	0.956140350877193	0.827586206896552	0.922535211267606	0	0.944272445820433	0.940397350993378	0.8	0.965217391304348	0.869565217391304	0.935897435897436	0.925925925925926	0.852941176470588	1	0.966666666666667	0.941379310344828	0.854838709677419	0.826086956521739	0.939799331103679	0.84375	0.941176470588235
"AqFl2-56"	0.636986301369863	0.924012158054711	1	0.952908587257618	0.940334128878282	0.993846153846154	0.621495327102804	0.996884735202492	0.937125748502994	0.623529411764706	0.993827160493827	0.959899749373434	0.959876543209877	0.738372093023256	0.970930232558139	0.993846153846154	0.987841945288754	0.931645569620253	0.602708803611738	0.846153846153846	0.93558282208589	0.742465753424657	0.984472049689441	0.958115183246073	0.620767494356659	0.919003115264797	0.978593272171254	0.945409429280397	0.942857142857143	0.993788819875776	0.632054176072235	0.895061728395062	0.621212121212121	0.885448916408669	0.961218836565097	0.978658536585366	0.678391959798995	0.953560371517028	0.990683229813665	0.937965260545906	0.856164383561644	0.648590021691974	0.875757575757576	0.9625	0.595652173913043	0.984662576687117	0.935866983372922	0.65	0.933933933933934	0.99079754601227	0.959390862944162	0.987538940809969	0.924939467312349	0.944272445820433	0	0.608200455580866	0.960843373493976	0.964646464646465	0.947852760736196	0.646616541353383	0.926108374384236	0.987730061349693	1	1	0.596244131455399	0.916167664670659	0.843478260869565	0.627539503386005	0.993865030674847	0.952755905511811
"AqFl2-57"	0.62200956937799	0.918831168831169	1	0.959183673469388	0.93984962406015	0.99009900990099	0.628915662650602	0.996666666666667	0.932907348242812	0.59	0.990066225165563	0.946524064171123	0.963934426229508	0.737003058103975	0.962616822429907	0.993421052631579	0.98371335504886	0.939153439153439	0.609302325581395	0.828571428571429	0.934640522875817	0.730434782608696	0.983388704318937	0.961432506887052	0.595238095238095	0.916943521594684	0.977124183006536	0.947916666666667	0.945137157107232	0.993355481727575	0.600478468899522	0.891447368421053	0.621923937360179	0.899350649350649	0.958823529411765	0.977198697068404	0.631436314363144	0.946843853820598	0.990033222591362	0.920424403183024	0.843373493975904	0.590163934426229	0.867313915857605	0.970198675496689	0.589164785553047	0.983606557377049	0.948275862068966	0.645390070921986	0.92604501607717	0.986842105263158	0.942934782608696	0.990033222591362	0.912596401028278	0.940397350993378	0.608200455580866	0	0.951456310679612	0.954301075268817	0.940789473684211	0.676020408163265	0.922077922077922	0.986885245901639	0.996666666666667	0.996666666666667	0.606280193236715	0.907051282051282	0.822429906542056	0.585542168674699	0.990131578947368	0.926136363636364
"AqFl2-58"	0.945578231292517	0.824561403508772	0.9375	0.954022988505747	0.946308724832215	0.823529411764706	0.958762886597938	0.90625	0.807017543859649	0.950704225352113	0.818181818181818	0.942148760330578	0.75	0.886363636363636	0.901639344262295	0.857142857142857	0.85	0.961538461538462	0.949367088607595	0.829545454545455	0.846153846153846	0.918238993710692	0.787878787878788	0.922330097087379	0.958199356913183	0.846153846153846	0.880952380952381	0.977777777777778	0.946308724832215	0.84375	0.950657894736842	0.796610169491525	0.948948948948949	0.859375	0.91358024691358	0.8	0.928251121076233	0.785714285714286	0.848484848484849	0.947761194029851	0.935323383084577	0.95	0.849315068493151	0.846153846153846	0.959420289855072	0.871794871794872	0.954545454545455	0.948630136986301	0.827586206896552	0.764705882352941	0.957627118644068	0.882352941176471	0.931972789115646	0.8	0.960843373493976	0.951456310679612	0	0.939655172413793	0.833333333333333	0.936974789915966	0.943262411347518	0.868421052631579	0.939393939393939	0.90625	0.942176870748299	0.863636363636364	0.845360824742268	0.961165048543689	0.861111111111111	0.912621359223301
"AqFl2-59"	0.925501432664756	0.935483870967742	0.989795918367347	0.752	0.786885245901639	0.980582524271845	0.977777777777778	0.98989898989899	0.944444444444444	0.941690962099125	0.97029702970297	0.815950920245399	0.973214285714286	0.955665024630542	0.831858407079646	0.970588235294118	0.952830188679245	0.802395209580838	0.94973544973545	0.95	0.991935483870968	0.960526315789474	0.95	0.769230769230769	0.965425531914894	0.966942148760331	0.972477064220184	0.791666666666667	0.745762711864407	0.96969696969697	0.933333333333333	0.945736434108527	0.952020202020202	0.992700729927007	0.8046875	0.933962264150943	0.929577464788732	0.964285714285714	0.97	0.788235294117647	0.776315789473684	0.939153439153439	0.935714285714286	0.990825688073395	0.953086419753086	0.941747572815534	0.78494623655914	0.92485549132948	0.91869918699187	0.961165048543689	0.77124183006536	0.97	0.773480662983425	0.965217391304348	0.964646464646465	0.954301075268817	0.939655172413793	0	0.965811965811966	0.94	0.770114942528736	0.92	0.979591836734694	0.979591836734694	0.943820224719101	0.978102189781022	0.952662721893491	0.96514745308311	0.970873786407767	0.804054054054054
"AqFl2-61"	0.934256055363322	0.796296296296296	0.896551724137931	0.927710843373494	0.966666666666667	0.914285714285714	0.947552447552448	0.862068965517241	0.754716981132076	0.939068100358423	0.84375	0.958677685950413	0.628571428571429	0.8671875	0.859649122807018	0.733333333333333	0.810810810810811	0.944444444444444	0.942307692307692	0.825581395348837	0.739130434782609	0.888888888888889	0.733333333333333	0.931372549019608	0.957928802588997	0.765957446808511	0.902439024390244	0.961832061068702	0.945578231292517	0.870967741935484	0.946843853820598	0.810344827586207	0.945454545454545	0.816666666666667	0.911392405063291	0.85	0.902777777777778	0.6	0.909090909090909	0.930769230769231	0.918367346938776	0.93968253968254	0.757575757575758	0.805555555555556	0.95	0.764705882352941	0.947019867549669	0.929824561403509	0.821428571428571	0.918918918918919	0.965811965811966	0.875	0.916083916083916	0.869565217391304	0.947852760736196	0.940789473684211	0.833333333333333	0.965811965811966	0	0.913419913419913	0.957446808510638	0.861111111111111	0.9	0.821428571428571	0.923344947735192	0.696428571428571	0.829787234042553	0.950657894736842	0.852941176470588	0.942307692307692
"AqFl2-62"	0.623978201634877	0.885106382978723	1	0.940740740740741	0.939759036144578	0.991416309012876	0.689473684210526	0.995633187772926	0.908713692946058	0.641873278236915	0.987012987012987	0.947882736156352	0.925438596491228	0.694656488549618	0.930612244897959	0.973799126637555	0.97008547008547	0.942307692307692	0.645244215938303	0.808	0.900862068965517	0.684587813620072	0.969298245614035	0.933797909407665	0.634210526315789	0.900862068965517	0.974576271186441	0.952830188679245	0.933333333333333	0.986899563318777	0.621983914209115	0.863247863247863	0.686746987951807	0.859574468085106	0.93609022556391	0.961538461538462	0.656346749226006	0.925764192139738	0.98695652173913	0.923076923076923	0.844632768361582	0.638461538461538	0.827731092436975	0.951965065502183	0.642156862745098	0.969827586206897	0.921212121212121	0.643243243243243	0.890295358649789	0.978448275862069	0.94	0.982532751091703	0.906832298136646	0.935897435897436	0.646616541353383	0.676020408163265	0.936974789915966	0.94	0.913419913419913	0	0.93167701863354	0.974137931034483	0.986784140969163	0.982300884955752	0.654255319148936	0.860759493670886	0.796078431372549	0.652741514360313	0.987124463519313	0.919014084507042
"AqFl2-63"	0.907356948228883	0.910344827586207	0.983739837398374	0.778523489932886	0.766169154228856	0.96031746031746	0.949333333333333	0.983870967741935	0.932885906040268	0.91340782122905	0.96	0.790055248618785	0.955555555555556	0.927927927927928	0.863309352517986	0.968503937007874	0.954198473282443	0.804232804232804	0.923664122137405	0.92817679558011	0.965753424657534	0.952191235059761	0.943548387096774	0.804733727810651	0.944020356234097	0.936619718309859	0.946564885496183	0.788359788359788	0.741116751269036	0.967741935483871	0.906666666666667	0.927152317880795	0.911111111111111	0.941935483870968	0.822368421052632	0.930769230769231	0.928571428571429	0.955882352941177	0.951219512195122	0.765957446808511	0.75	0.913486005089059	0.919753086419753	0.953846153846154	0.938679245283019	0.928571428571429	0.758620689655172	0.915531335149864	0.895833333333333	0.9609375	0.770114942528736	0.951219512195122	0.766169154228856	0.925925925925926	0.926108374384236	0.922077922077922	0.943262411347518	0.770114942528736	0.957446808510638	0.93167701863354	0	0.928	1	0.992	0.907608695652174	0.968944099378882	0.931578947368421	0.92987012987013	0.976744186046512	0.76219512195122
"AqFl2-64"	0.975694444444444	0.844444444444444	0.882352941176471	0.898550724637681	0.924242424242424	0.75	0.993006993006993	0.888888888888889	0.795454545454545	0.985663082437276	0.666666666666667	0.933962264150943	0.870967741935484	0.976744186046512	0.844444444444444	0.75	0.708333333333333	0.947368421052632	0.980707395498392	0.926829268292683	0.953488372093023	0.980519480519481	0.529411764705882	0.896551724137931	0.990196078431373	0.875	0.814814814814815	0.948717948717949	0.940298507462687	0.705882352941177	0.979865771812081	0.833333333333333	0.978658536585366	0.925925925925926	0.893939393939394	0.730769230769231	0.967741935483871	0.838709677419355	0.647058823529412	0.923076923076923	0.947089947089947	0.97444089456869	0.868852459016393	0.888888888888889	0.985250737463127	0.739130434782609	0.949640287769784	0.979020979020979	0.847826086956522	0.772727272727273	0.909090909090909	0.722222222222222	0.932330827067669	0.852941176470588	0.987730061349693	0.986885245901639	0.868421052631579	0.92	0.861111111111111	0.974137931034483	0.928	0	0.947368421052632	0.888888888888889	0.975778546712803	0.947368421052632	0.934065934065934	0.993421052631579	0.818181818181818	0.934065934065934
"AqFl2-65"	0.996503496503496	0.976744186046512	1	1	0.992481203007519	1	1	1	0.977272727272727	0.996350364963504	0.933333333333333	1	0.826086956521739	0.966666666666667	0.9	0.692307692307692	0.789473684210526	0.962962962962963	0.996753246753247	0.974358974358974	0.878787878787879	0.979452054794521	0.866666666666667	0.952380952380952	1	1	1	1	0.992481203007519	0.923076923076923	1	0.978723404255319	1	1	0.934426229508197	0.91304347826087	0.981132075471698	0.833333333333333	1	1	0.989417989417989	0.996794871794872	0.983333333333333	1	1	0.833333333333333	0.977777777777778	0.985714285714286	0.902439024390244	0.882352941176471	0.98989898989899	1	0.984848484848485	1	1	0.996666666666667	0.939393939393939	0.979591836734694	0.9	0.986784140969163	1	0.947368421052632	0	0.5	0.985915492957746	0.916666666666667	0.988636363636364	1	0.941176470588235	0.94047619047619
"AqFl2-66"	0.992982456140351	0.952380952380952	0.9	0.985074626865672	0.984848484848485	0.9375	1	0.909090909090909	0.953488372093023	0.996350364963504	0.857142857142857	0.980582524271845	0.714285714285714	0.957983193277311	0.871794871794872	0.583333333333333	0.722222222222222	0.962962962962963	0.996753246753247	0.961038961038961	0.84375	0.972413793103448	0.785714285714286	0.926829268292683	1	0.972222222222222	0.956521739130435	0.991228070175439	0.984848484848485	0.833333333333333	1	0.956521739130435	0.996932515337423	0.979591836734694	0.934426229508197	0.863636363636364	0.976303317535545	0.782608695652174	0.928571428571429	0.991452991452991	0.984042553191489	0.993569131832797	0.948275862068966	0.952380952380952	0.997014925373134	0.764705882352941	0.977777777777778	0.985714285714286	0.875	0.8125	0.98989898989899	0.928571428571429	0.977099236641221	0.966666666666667	1	0.996666666666667	0.90625	0.979591836734694	0.821428571428571	0.982300884955752	0.992	0.888888888888889	0.5	0	0.978723404255319	0.869565217391304	0.977011494252874	1	0.875	0.94047619047619
"AqFl2-67"	0.599502487562189	0.907849829351536	0.996503496503496	0.948012232415902	0.926701570680628	0.993127147766323	0.599496221662469	0.993006993006993	0.922818791946309	0.629353233830846	0.98961937716263	0.935754189944134	0.944250871080139	0.713826366559486	0.950819672131147	0.979094076655052	0.972508591065292	0.916201117318436	0.623529411764706	0.832786885245902	0.909407665505226	0.67601246105919	0.975524475524476	0.916666666666667	0.592682926829268	0.916955017301038	0.979591836734694	0.922865013774105	0.923884514435696	0.989547038327526	0.598039215686274	0.88659793814433	0.610599078341014	0.879725085910653	0.937694704049844	0.969178082191781	0.614084507042253	0.933333333333333	0.986062717770035	0.914600550964187	0.841191066997519	0.623831775700935	0.853741496598639	0.961672473867596	0.596330275229358	0.96875	0.916230366492147	0.624078624078624	0.915540540540541	0.982758620689655	0.937853107344633	0.989583333333333	0.894878706199461	0.941379310344828	0.596244131455399	0.606280193236715	0.942176870748299	0.943820224719101	0.923344947735192	0.654255319148936	0.907608695652174	0.975778546712803	0.985915492957746	0.978723404255319	0	0.888135593220339	0.814935064935065	0.593137254901961	0.986206896551724	0.907185628742515
"AqFl2-68"	0.898989898989899	0.864864864864865	0.9375	0.971428571428571	0.976470588235294	0.944444444444444	0.904109589041096	0.916666666666667	0.819444444444444	0.898601398601399	0.923076923076923	0.971631205673759	0.735849056603774	0.776119402985075	0.909090909090909	0.836734693877551	0.854545454545454	0.944444444444444	0.909375	0.8	0.758064516129032	0.833333333333333	0.882352941176471	0.942148760330578	0.914012738853503	0.815384615384615	0.933333333333333	0.973509933774834	0.958083832335329	0.92	0.905537459283388	0.842105263157895	0.914201183431953	0.767123287671233	0.95	0.898305084745763	0.857142857142857	0.716981132075472	0.942307692307692	0.95364238410596	0.920560747663551	0.913846153846154	0.783132530120482	0.830188679245283	0.910144927536232	0.890909090909091	0.965116279069767	0.897959183673469	0.802816901408451	0.946428571428571	0.985507246376812	0.942307692307692	0.932515337423313	0.854838709677419	0.916167664670659	0.907051282051282	0.863636363636364	0.978102189781022	0.696428571428571	0.860759493670886	0.968944099378882	0.947368421052632	0.916666666666667	0.869565217391304	0.888135593220339	0	0.81651376146789	0.916666666666667	0.905660377358491	0.959677419354839
"AqFl2-69"	0.794701986754967	0.801980198019802	0.976744186046512	0.949275362318841	0.939698492462312	0.943820224719101	0.829508196721311	0.965116279069767	0.815533980582524	0.802721088435374	0.931034482758621	0.929411764705882	0.857142857142857	0.735849056603774	0.93859649122807	0.955555555555556	0.924731182795699	0.94413407821229	0.819571865443425	0.733870967741935	0.848484848484849	0.778378378378378	0.919540229885057	0.935483870967742	0.833333333333333	0.760869565217391	0.925531914893617	0.950819672131147	0.934343434343434	0.941860465116279	0.80448717948718	0.75	0.825581395348837	0.766990291262136	0.924242424242424	0.891304347826087	0.774058577405858	0.846153846153846	0.942528735632184	0.922651933701657	0.887966804979253	0.821752265861027	0.722222222222222	0.875	0.823361823361823	0.946236559139785	0.956310679611651	0.820261437908497	0.826923076923077	0.921348314606742	0.946428571428571	0.954545454545455	0.883597883597884	0.826086956521739	0.843478260869565	0.822429906542056	0.845360824742268	0.952662721893491	0.829787234042553	0.796078431372549	0.931578947368421	0.934065934065934	0.988636363636364	0.977011494252874	0.814935064935065	0.81651376146789	0	0.817034700315457	0.920454545454545	0.922077922077922
"AqFl2-70"	0.612590799031477	0.932038834951456	1	0.952662721893491	0.947368421052632	0.996688741721854	0.595533498759305	0.996632996632997	0.942492012779553	0.600997506234414	0.996677740863787	0.960106382978723	0.966996699669967	0.746177370030581	0.978328173374613	1	0.993485342019544	0.938666666666667	0.6	0.845425867507886	0.93046357615894	0.705357142857143	0.993355481727575	0.961111111111111	0.56479217603912	0.923333333333333	0.983606557377049	0.941952506596306	0.942065491183879	0.996655518394649	0.600961538461538	0.901315789473684	0.590804597701149	0.891089108910891	0.958456973293769	0.980327868852459	0.661333333333333	0.953333333333333	0.993311036789298	0.936842105263158	0.861575178997613	0.590588235294118	0.86970684039088	0.966442953020134	0.553488372093023	0.986798679867987	0.947890818858561	0.629807692307692	0.935691318327974	0.993399339933993	0.953929539295393	0.993311036789298	0.917525773195876	0.939799331103679	0.627539503386005	0.585542168674699	0.961165048543689	0.96514745308311	0.950657894736842	0.652741514360313	0.92987012987013	0.993421052631579	1	1	0.593137254901961	0.916666666666667	0.817034700315457	0	0.990033222591362	0.937677053824363
